trip_id,driver_id,vehicle_id,source,destination,distance_km,load_kg,route,weather,traffic,fuel_used_l,co2_kg,fuel_cost,trip_date
T000661,D0094,V0102,Mangaluru,Mandya,169.3,8870,Fastest,Clear,High,38.57,87.3,4088.42,2026-01-28 13:00:00
T000662,D0082,V0026,Bengaluru,Belagavi,195.9,3213,Shortest,Cloudy,Medium,13.19,1.95,118.71,2026-01-28 14:00:00
T000663,D0240,V0083,Hubballi,Mandya,148.6,2730,Shortest,Fog,Medium,27.42,51.74,2056.5,2026-01-28 15:00:00
T000664,D0201,V0041,Bengaluru,Belagavi,155.4,7365,Eco,Cloudy,Low,16.6,37.25,1759.6,2026-01-28 16:00:00
T000665,D0327,V0031,Mandya,Mysuru,166.3,9029,Eco,Rain,Low,12.73,33.83,1209.35,2026-01-28 17:00:00
T000666,D0487,V0011,Belagavi,Mysuru,43.2,6750,Eco,Rain,Medium,4.72,8.99,354.0,2026-01-28 18:00:00
T000667,D0446,V0171,Mysuru,Bengaluru,349.2,8602,Shortest,Rain,Low,45.3,85.38,3397.5,2026-01-28 19:00:00
T000668,D0052,V0183,Hubballi,Mangaluru,296.0,8455,Fastest,Clear,Low,56.74,8.46,510.66,2026-01-28 20:00:00
T000669,D0309,V0028,Hubballi,Tumakuru,191.3,2115,Shortest,Fog,Low,22.83,52.72,2419.98,2026-01-28 21:00:00
T000670,D0417,V0161,Mangaluru,Hubballi,280.1,7574,Shortest,Clear,Medium,27.84,52.2,2088.0,2026-01-28 22:00:00
T000671,D0499,V0064,Belagavi,Hubballi,314.0,5032,Eco,Rain,Medium,25.52,69.34,2424.4,2026-01-28 23:00:00
T000672,D0439,V0023,Mangaluru,Hubballi,152.4,5968,Eco,Cloudy,Medium,33.77,66.01,2532.75,2026-01-29 00:00:00
T000673,D0136,V0182,Mangaluru,Tumakuru,184.1,8453,Eco,Fog,Low,33.08,4.92,297.72,2026-01-29 01:00:00
T000674,D0048,V0024,Tumakuru,Belagavi,204.8,7129,Eco,Clear,Low,18.68,35.84,1401.0,2026-01-29 02:00:00
T000675,D0423,V0011,Tumakuru,Mangaluru,208.1,4528,Shortest,Cloudy,Medium,23.39,44.23,1754.25,2026-01-29 03:00:00
T000676,D0248,V0113,Hassan,Mysuru,24.1,7291,Shortest,Clear,High,2.85,0.43,25.65,2026-01-29 04:00:00
T000677,D0164,V0139,Mangaluru,Belagavi,284.6,6350,Fastest,Rain,Low,61.07,119.67,4580.25,2026-01-29 05:00:00
T000678,D0179,V0184,Belagavi,Tumakuru,123.4,9577,Fastest,Cloudy,High,14.32,2.17,128.88,2026-01-29 06:00:00
T000679,D0076,V0017,Belagavi,Tumakuru,234.6,6306,Fastest,Fog,High,34.04,75.84,3608.24,2026-01-29 07:00:00
T000680,D0120,V0146,Mandya,Tumakuru,91.0,8822,Eco,Rain,Medium,9.56,1.45,86.04,2026-01-29 08:00:00
T000681,D0083,V0188,Mysuru,Belagavi,342.5,3688,Fastest,Fog,High,33.83,80.07,3585.98,2026-01-29 09:00:00
T000682,D0196,V0179,Mysuru,Tumakuru,209.4,8272,Fastest,Fog,Medium,18.94,43.56,2007.64,2026-01-29 10:00:00
T000683,D0232,V0193,Hubballi,Mysuru,94.8,2040,Shortest,Clear,Medium,6.66,18.2,632.7,2026-01-29 11:00:00
T000684,D0490,V0045,Bengaluru,Mysuru,127.9,3588,Shortest,Rain,Low,14.71,27.56,1103.25,2026-01-29 12:00:00
T000685,D0016,V0160,Belagavi,Mangaluru,299.2,1135,Shortest,Cloudy,Medium,21.46,39.56,1609.5,2026-01-29 13:00:00
T000686,D0476,V0169,Mysuru,Tumakuru,83.7,9478,Eco,Rain,Medium,7.46,1.12,67.14,2026-01-29 14:00:00
T000687,D0416,V0169,Belagavi,Mysuru,282.0,2118,Shortest,Clear,Medium,21.29,3.08,191.61,2026-01-29 15:00:00
T000688,D0484,V0161,Hassan,Mandya,125.7,7484,Eco,Cloudy,Medium,15.13,28.61,1134.75,2026-01-29 16:00:00
T000689,D0485,V0023,Tumakuru,Belagavi,245.7,5531,Shortest,Clear,Low,46.39,90.41,3479.25,2026-01-29 17:00:00
T000690,D0261,V0135,Mangaluru,Tumakuru,37.3,3421,Shortest,Fog,High,5.91,15.23,561.45,2026-01-29 18:00:00
T000691,D0473,V0098,Hassan,Tumakuru,88.2,3875,Shortest,Clear,Low,6.43,14.47,681.58,2026-01-29 19:00:00
T000692,D0343,V0067,Mangaluru,Belagavi,152.6,7427,Shortest,Cloudy,High,12.06,27.28,1278.36,2026-01-29 20:00:00
T000693,D0308,V0003,Hubballi,Hassan,111.8,6979,Fastest,Fog,Medium,13.08,35.01,1242.6,2026-01-29 21:00:00
T000694,D0367,V0178,Belagavi,Bengaluru,80.5,7024,Eco,Rain,High,6.46,12.18,484.5,2026-01-29 22:00:00
T000695,D0056,V0029,Belagavi,Mysuru,61.9,4246,Fastest,Fog,Medium,5.17,0.8,46.53,2026-01-29 23:00:00
T000696,D0372,V0082,Bengaluru,Hubballi,328.1,1216,Shortest,Cloudy,Low,29.51,80.6,2803.45,2026-01-30 00:00:00
T000697,D0337,V0185,Mandya,Hassan,186.8,7690,Fastest,Cloudy,Medium,22.58,52.68,2393.48,2026-01-30 01:00:00
T000698,D0369,V0044,Bengaluru,Mysuru,246.0,5770,Eco,Clear,High,19.63,2.95,176.67,2026-01-30 02:00:00
T000699,D0333,V0122,Hassan,Belagavi,227.3,9863,Shortest,Clear,Low,22.94,61.96,2179.3,2026-01-30 03:00:00
T000700,D0074,V0074,Belagavi,Hassan,323.4,3356,Eco,Rain,Low,28.57,53.35,2142.75,2026-01-30 04:00:00
T000701,D0216,V0107,Hassan,Tumakuru,61.3,8046,Shortest,Cloudy,Medium,7.75,14.98,581.25,2026-01-30 05:00:00
T000702,D0281,V0196,Hassan,Mysuru,255.2,7188,Eco,Rain,Medium,36.11,94.62,3430.45,2026-01-30 06:00:00
T000703,D0197,V0133,Hubballi,Bengaluru,85.8,7574,Fastest,Cloudy,High,7.91,15.28,593.25,2026-01-30 07:00:00
T000704,D0211,V0082,Mandya,Hubballi,152.6,8177,Fastest,Cloudy,Low,16.96,46.53,1611.2,2026-01-30 08:00:00
T000705,D0437,V0024,Mysuru,Belagavi,41.6,5633,Eco,Clear,Medium,4.54,8.66,340.5,2026-01-30 09:00:00
T000706,D0082,V0039,Belagavi,Mandya,252.2,3174,Eco,Clear,High,26.75,50.65,2006.25,2026-01-30 10:00:00
T000707,D0387,V0011,Hassan,Bengaluru,239.1,2721,Eco,Fog,Low,26.31,50.39,1973.25,2026-01-30 11:00:00
T000708,D0044,V0095,Belagavi,Bengaluru,340.2,1628,Fastest,Rain,Medium,62.58,8.85,563.22,2026-01-30 12:00:00
T000709,D0457,V0152,Mysuru,Hassan,218.9,7344,Fastest,Clear,High,21.48,41.06,1611.0,2026-01-30 13:00:00
T000710,D0173,V0011,Bengaluru,Hubballi,98.8,4970,Shortest,Fog,Medium,12.58,23.85,943.5,2026-01-30 14:00:00
T000711,D0019,V0178,Bengaluru,Hassan,145.6,4928,Shortest,Fog,Medium,11.66,22.13,874.5,2026-01-30 15:00:00
T000712,D0044,V0171,Hassan,Tumakuru,112.9,5720,Shortest,Fog,High,19.96,38.46,1497.0,2026-01-30 16:00:00
T000713,D0414,V0088,Hassan,Belagavi,48.8,1653,Fastest,Clear,High,8.13,21.76,772.35,2026-01-30 17:00:00
T000714,D0368,V0024,Mandya,Mysuru,322.9,562,Eco,Cloudy,Low,26.37,48.96,1977.75,2026-01-30 18:00:00
T000715,D0095,V0130,Belagavi,Tumakuru,253.1,603,Fastest,Clear,Medium,40.44,6.05,363.96,2026-01-30 19:00:00
T000716,D0326,V0152,Mandya,Belagavi,126.1,5361,Shortest,Cloudy,Medium,10.91,20.76,818.25,2026-01-30 20:00:00
T000717,D0177,V0188,Tumakuru,Mandya,268.9,1489,Shortest,Clear,Medium,17.7,40.98,1876.2,2026-01-30 21:00:00
T000718,D0135,V0187,Mangaluru,Hubballi,244.8,5727,Eco,Clear,High,22.89,3.44,206.01,2026-01-30 22:00:00
T000719,D0473,V0104,Mandya,Bengaluru,248.0,8096,Eco,Fog,Medium,31.58,4.84,284.22,2026-01-30 23:00:00
T000720,D0304,V0048,Mandya,Tumakuru,140.7,4055,Fastest,Cloudy,Low,10.19,18.94,764.25,2026-01-31 00:00:00
T000721,D0223,V0041,Tumakuru,Mysuru,82.7,8484,Shortest,Fog,Medium,11.26,26.1,1193.56,2026-01-31 01:00:00
T000722,D0082,V0087,Belagavi,Hubballi,91.4,5589,Shortest,Rain,High,8.65,23.78,821.75,2026-01-31 02:00:00
T000723,D0484,V0084,Belagavi,Bengaluru,25.8,4324,Eco,Cloudy,Low,1.93,4.99,183.35,2026-01-31 03:00:00
T000724,D0304,V0157,Mangaluru,Belagavi,228.8,4383,Fastest,Cloudy,High,19.11,2.88,171.99,2026-01-31 04:00:00
T000725,D0231,V0100,Mysuru,Mangaluru,182.0,3665,Eco,Rain,Low,14.28,26.81,1071.0,2026-01-31 05:00:00
T000726,D0161,V0155,Belagavi,Tumakuru,68.2,9286,Fastest,Rain,Medium,13.37,30.66,1417.22,2026-01-31 06:00:00
T000727,D0134,V0053,Tumakuru,Mysuru,280.9,2860,Eco,Clear,Medium,23.99,3.53,215.91,2026-01-31 07:00:00
T000728,D0142,V0051,Mandya,Mangaluru,166.6,7927,Eco,Rain,Medium,41.55,6.21,373.95,2026-01-31 08:00:00
T000729,D0092,V0084,Hubballi,Tumakuru,28.4,1065,Shortest,Rain,Medium,2.48,6.89,235.6,2026-01-31 09:00:00
T000730,D0387,V0093,Mandya,Mysuru,53.7,6350,Eco,Cloudy,Low,8.5,15.74,637.5,2026-01-31 10:00:00
T000731,D0060,V0196,Mandya,Mangaluru,291.5,4772,Fastest,Fog,Low,41.3,108.09,3923.5,2026-01-31 11:00:00
T000732,D0199,V0194,Hassan,Mysuru,335.0,6984,Fastest,Rain,Medium,27.24,50.41,2043.0,2026-01-31 12:00:00
T000733,D0452,V0095,Hassan,Mysuru,212.3,8841,Fastest,Clear,High,46.29,7.18,416.61,2026-01-31 13:00:00
T000734,D0168,V0067,Mandya,Belagavi,86.5,6932,Fastest,Rain,Low,6.0,13.73,636.0,2026-01-31 14:00:00
T000735,D0389,V0146,Hubballi,Belagavi,55.2,5392,Shortest,Cloudy,Low,4.8,0.72,43.2,2026-01-31 15:00:00
T000736,D0441,V0086,Tumakuru,Mysuru,188.7,3880,Eco,Cloudy,Low,17.62,33.21,1321.5,2026-01-31 16:00:00
T000737,D0316,V0028,Tumakuru,Belagavi,345.6,504,Fastest,Cloudy,Low,37.04,83.95,3926.24,2026-01-31 17:00:00
T000738,D0335,V0006,Hassan,Tumakuru,264.8,5373,Fastest,Rain,Medium,51.52,7.69,463.68,2026-01-31 18:00:00
T000739,D0012,V0180,Mysuru,Hubballi,97.5,9727,Eco,Rain,Medium,8.5,16.94,637.5,2026-01-31 19:00:00
T000740,D0033,V0198,Belagavi,Hassan,77.8,5101,Shortest,Clear,High,12.95,30.75,1372.7,2026-01-31 20:00:00
T000741,D0488,V0180,Bengaluru,Hubballi,34.6,8504,Fastest,Fog,High,3.98,7.43,298.5,2026-01-31 21:00:00
T000742,D0090,V0149,Mangaluru,Hubballi,201.8,7082,Eco,Rain,Medium,44.67,85.97,3350.25,2026-01-31 22:00:00
T000743,D0331,V0120,Hubballi,Bengaluru,218.7,7885,Shortest,Rain,Medium,20.4,53.76,1938.0,2026-01-31 23:00:00
T000744,D0203,V0021,Mandya,Belagavi,283.6,7364,Fastest,Cloudy,High,31.31,57.38,2348.25,2026-02-01 00:00:00
T000745,D0480,V0102,Mangaluru,Hassan,58.6,9070,Shortest,Rain,High,15.97,37.64,1692.82,2026-02-01 01:00:00
T000746,D0410,V0028,Mandya,Belagavi,249.0,8613,Fastest,Clear,High,36.7,86.74,3890.2,2026-02-01 02:00:00
T000747,D0424,V0199,Hassan,Bengaluru,25.4,1668,Fastest,Cloudy,Low,1.91,4.5,202.46,2026-02-01 03:00:00
T000748,D0252,V0009,Tumakuru,Hassan,224.4,8691,Eco,Clear,High,22.27,50.96,2360.62,2026-02-01 04:00:00
T000749,D0389,V0023,Mangaluru,Hubballi,181.8,8280,Eco,Clear,Medium,38.39,72.7,2879.25,2026-02-01 05:00:00
T000750,D0315,V0106,Belagavi,Bengaluru,126.5,2055,Fastest,Fog,Low,12.3,1.87,110.7,2026-02-01 06:00:00
T000751,D0300,V0031,Hubballi,Belagavi,325.2,8966,Eco,Clear,Medium,24.4,65.9,2318.0,2026-02-01 07:00:00
T000752,D0414,V0168,Mysuru,Mandya,179.1,3393,Eco,Fog,High,26.84,61.51,2845.04,2026-02-01 08:00:00
T000753,D0255,V0094,Mysuru,Bengaluru,74.3,7544,Fastest,Clear,Medium,8.91,23.11,846.45,2026-02-01 09:00:00
T000754,D0206,V0130,Hubballi,Bengaluru,41.5,4485,Fastest,Rain,Medium,8.48,1.27,76.32,2026-02-01 10:00:00
T000755,D0076,V0077,Mandya,Mangaluru,156.4,2682,Shortest,Cloudy,Low,11.7,22.71,877.5,2026-02-01 11:00:00
T000756,D0340,V0122,Mandya,Hassan,323.8,8336,Eco,Cloudy,Low,35.78,93.59,3399.1,2026-02-01 12:00:00
T000757,D0085,V0064,Mandya,Belagavi,271.0,7274,Shortest,Clear,High,21.69,58.87,2060.55,2026-02-01 13:00:00
T000758,D0429,V0058,Hassan,Hubballi,259.7,2586,Eco,Fog,High,48.35,130.44,4593.25,2026-02-01 14:00:00
T000759,D0288,V0022,Belagavi,Hubballi,44.8,2884,Shortest,Fog,Low,4.33,11.78,411.35,2026-02-01 15:00:00
T000760,D0388,V0177,Mangaluru,Mandya,302.3,9678,Shortest,Fog,Medium,46.99,128.13,4464.05,2026-02-01 16:00:00
T000761,D0263,V0059,Mysuru,Hassan,227.6,5629,Eco,Rain,High,38.31,71.78,2873.25,2026-02-01 17:00:00
T000762,D0152,V0049,Hubballi,Mangaluru,237.5,6422,Shortest,Cloudy,High,31.96,71.44,3387.76,2026-02-01 18:00:00
T000763,D0455,V0166,Hassan,Mysuru,217.4,8642,Eco,Rain,Low,27.1,71.85,2574.5,2026-02-01 19:00:00
T000764,D0097,V0066,Mysuru,Tumakuru,288.3,8610,Eco,Clear,Low,24.39,3.72,219.51,2026-02-01 20:00:00
T000765,D0072,V0047,Belagavi,Tumakuru,55.7,2513,Eco,Rain,Low,7.49,1.11,67.41,2026-02-01 21:00:00
T000766,D0058,V0087,Hubballi,Mysuru,33.2,5041,Eco,Clear,Low,2.03,5.36,192.85,2026-02-01 22:00:00
T000767,D0278,V0158,Mangaluru,Belagavi,92.6,785,Fastest,Fog,Low,6.74,12.34,505.5,2026-02-01 23:00:00
T000768,D0344,V0079,Mandya,Mysuru,322.8,7630,Shortest,Clear,Low,22.28,3.46,200.52,2026-02-02 00:00:00
T000769,D0278,V0196,Mandya,Hubballi,313.1,4951,Fastest,Fog,Low,41.35,112.65,3928.25,2026-02-02 01:00:00
T000770,D0429,V0179,Belagavi,Tumakuru,87.8,6687,Fastest,Clear,High,7.89,18.51,836.34,2026-02-02 02:00:00
T000771,D0366,V0006,Belagavi,Bengaluru,246.5,6871,Shortest,Clear,Medium,45.68,6.98,411.12,2026-02-02 03:00:00
T000772,D0087,V0057,Hassan,Mandya,141.0,8973,Shortest,Fog,Low,27.16,4.12,244.44,2026-02-02 04:00:00
T000773,D0478,V0066,Mysuru,Mangaluru,249.5,7923,Fastest,Clear,High,25.0,3.73,225.0,2026-02-02 05:00:00
T000774,D0281,V0121,Mysuru,Mangaluru,37.2,7434,Fastest,Cloudy,Medium,3.79,10.12,360.05,2026-02-02 06:00:00
T000775,D0274,V0048,Mysuru,Belagavi,172.6,4524,Fastest,Cloudy,Low,13.18,24.83,988.5,2026-02-02 07:00:00
T000776,D0401,V0072,Belagavi,Mysuru,299.4,8076,Fastest,Rain,High,33.73,82.02,3575.38,2026-02-02 08:00:00
T000777,D0278,V0186,Tumakuru,Hassan,194.5,7117,Shortest,Fog,High,21.1,40.54,1582.5,2026-02-02 09:00:00
T000778,D0038,V0154,Hubballi,Mysuru,186.0,6521,Eco,Clear,Low,26.67,61.04,2827.02,2026-02-02 10:00:00
T000779,D0405,V0195,Hassan,Tumakuru,275.8,2791,Shortest,Fog,High,36.17,5.48,325.53,2026-02-02 11:00:00
T000780,D0126,V0038,Belagavi,Mandya,311.2,2159,Eco,Fog,Low,27.69,72.71,2630.55,2026-02-02 12:00:00
T000781,D0181,V0085,Belagavi,Bengaluru,328.2,3669,Eco,Fog,Low,29.34,69.81,3110.04,2026-02-02 13:00:00
T000782,D0319,V0084,Mangaluru,Bengaluru,168.0,5168,Eco,Fog,Medium,17.3,45.75,1643.5,2026-02-02 14:00:00
T000783,D0370,V0163,Mysuru,Mandya,327.9,4876,Fastest,Fog,High,45.72,123.76,4343.4,2026-02-02 15:00:00
T000784,D0281,V0146,Mandya,Mysuru,158.1,4680,Fastest,Cloudy,Medium,15.15,2.32,136.35,2026-02-02 16:00:00
T000785,D0373,V0096,Belagavi,Bengaluru,46.4,8182,Eco,Rain,High,5.07,13.69,481.65,2026-02-02 17:00:00
T000786,D0223,V0124,Tumakuru,Belagavi,216.0,4959,Eco,Cloudy,Low,33.95,64.63,2546.25,2026-02-02 18:00:00
T000787,D0464,V0040,Hassan,Belagavi,278.5,2115,Shortest,Cloudy,Medium,18.76,2.81,168.84,2026-02-02 19:00:00
T000788,D0208,V0111,Belagavi,Mangaluru,41.9,3023,Eco,Clear,Medium,5.06,11.68,536.36,2026-02-02 20:00:00
T000789,D0082,V0154,Hubballi,Belagavi,97.6,5859,Shortest,Cloudy,Medium,14.77,33.73,1565.62,2026-02-02 21:00:00
T000790,D0432,V0094,Mandya,Bengaluru,20.7,6353,Shortest,Cloudy,Medium,2.65,7.04,251.75,2026-02-02 22:00:00
T000791,D0137,V0152,Hassan,Belagavi,76.1,5274,Shortest,Fog,Low,7.05,13.79,528.75,2026-02-02 23:00:00
T000792,D0437,V0087,Mysuru,Tumakuru,220.1,3167,Shortest,Clear,Medium,14.19,37.95,1348.05,2026-02-03 00:00:00
T000793,D0080,V0010,Tumakuru,Hubballi,127.8,1801,Fastest,Cloudy,High,17.52,2.59,157.68,2026-02-03 01:00:00
T000794,D0477,V0165,Mangaluru,Tumakuru,99.0,9545,Shortest,Fog,Low,14.27,32.62,1512.62,2026-02-03 02:00:00
T000795,D0417,V0128,Bengaluru,Mysuru,297.6,8094,Shortest,Fog,Low,64.1,124.47,4807.5,2026-02-03 03:00:00
T000796,D0489,V0065,Mangaluru,Belagavi,207.0,7312,Fastest,Clear,Low,35.74,83.67,3788.44,2026-02-03 04:00:00
T000797,D0191,V0087,Hubballi,Bengaluru,274.4,544,Fastest,Rain,High,22.53,61.06,2140.35,2026-02-03 05:00:00
T000798,D0494,V0185,Hassan,Tumakuru,274.0,9464,Eco,Clear,Medium,38.26,87.93,4055.56,2026-02-03 06:00:00
T000799,D0136,V0077,Belagavi,Tumakuru,208.7,1134,Fastest,Cloudy,Medium,15.73,30.23,1179.75,2026-02-03 07:00:00
T000800,D0417,V0140,Hubballi,Bengaluru,161.9,7328,Fastest,Rain,High,32.11,84.95,3050.45,2026-02-03 08:00:00
T000801,D0372,V0085,Tumakuru,Belagavi,58.2,3403,Shortest,Fog,High,6.12,14.06,648.72,2026-02-03 09:00:00
T000802,D0464,V0110,Tumakuru,Mysuru,237.0,3843,Shortest,Fog,Low,32.39,88.49,3077.05,2026-02-03 10:00:00
T000803,D0059,V0196,Bengaluru,Mandya,41.8,7893,Eco,Rain,Low,5.57,15.19,529.15,2026-02-03 11:00:00
T000804,D0280,V0065,Mysuru,Hassan,280.4,798,Shortest,Fog,Low,49.42,111.92,5238.52,2026-02-03 12:00:00
T000805,D0175,V0100,Hassan,Tumakuru,347.1,7584,Fastest,Rain,Low,30.91,57.72,2318.25,2026-02-03 13:00:00
T000806,D0395,V0118,Mysuru,Hubballi,94.8,6845,Eco,Fog,High,9.24,17.59,693.0,2026-02-03 14:00:00
T000807,D0044,V0035,Mangaluru,Hassan,267.4,2072,Shortest,Rain,Medium,44.04,6.83,396.36,2026-02-03 15:00:00
T000808,D0440,V0028,Mangaluru,Mysuru,123.0,1399,Eco,Rain,Low,13.29,29.52,1408.74,2026-02-03 16:00:00
T000809,D0014,V0073,Mangaluru,Bengaluru,184.4,5869,Fastest,Fog,Low,17.21,39.98,1824.26,2026-02-03 17:00:00
T000810,D0410,V0021,Mangaluru,Mandya,313.2,4293,Fastest,Cloudy,High,35.62,65.82,2671.5,2026-02-03 18:00:00
T000811,D0337,V0086,Hubballi,Belagavi,327.2,4908,Shortest,Fog,Low,34.37,64.47,2577.75,2026-02-03 19:00:00
T000812,D0172,V0044,Mysuru,Hassan,72.4,3533,Shortest,Cloudy,Low,4.75,0.71,42.75,2026-02-03 20:00:00
T000813,D0407,V0187,Hassan,Tumakuru,21.7,3572,Eco,Rain,High,2.11,0.31,18.99,2026-02-03 21:00:00
T000814,D0216,V0066,Hubballi,Tumakuru,114.9,8653,Fastest,Clear,High,11.34,1.68,102.06,2026-02-03 22:00:00
T000815,D0024,V0188,Hassan,Mysuru,254.7,1682,Shortest,Cloudy,High,20.23,46.74,2144.38,2026-02-03 23:00:00
T000816,D0371,V0166,Bengaluru,Tumakuru,55.3,2519,Eco,Cloudy,Low,5.37,14.24,510.15,2026-02-04 00:00:00
T000817,D0251,V0071,Mangaluru,Mysuru,307.1,7667,Fastest,Cloudy,Medium,27.49,50.7,2061.75,2026-02-04 01:00:00
T000818,D0403,V0196,Tumakuru,Mysuru,113.5,9176,Fastest,Clear,Medium,14.74,40.12,1400.3,2026-02-04 02:00:00
T000819,D0249,V0099,Belagavi,Mysuru,164.6,4086,Shortest,Cloudy,High,14.31,33.55,1516.86,2026-02-04 03:00:00
T000820,D0461,V0073,Tumakuru,Hubballi,153.2,4630,Fastest,Clear,Low,11.54,27.11,1223.24,2026-02-04 04:00:00
T000821,D0175,V0001,Bengaluru,Mandya,336.3,8381,Fastest,Fog,High,90.44,166.54,6783.0,2026-02-04 05:00:00
T000822,D0024,V0087,Mangaluru,Bengaluru,145.4,6347,Eco,Cloudy,Medium,11.78,31.76,1119.1,2026-02-04 06:00:00
T000823,D0274,V0190,Mandya,Mysuru,155.5,1689,Fastest,Fog,Medium,13.44,36.51,1276.8,2026-02-04 07:00:00
T000824,D0302,V0116,Tumakuru,Bengaluru,323.0,3925,Fastest,Rain,High,27.33,50.86,2049.75,2026-02-04 08:00:00
T000825,D0408,V0106,Mandya,Hubballi,269.9,5918,Fastest,Fog,Low,26.62,3.99,239.58,2026-02-04 09:00:00
T000826,D0141,V0050,Mandya,Bengaluru,263.8,3319,Fastest,Clear,High,20.91,39.64,1568.25,2026-02-04 10:00:00
T000827,D0322,V0194,Hassan,Mangaluru,64.4,5408,Shortest,Cloudy,Medium,4.69,9.24,351.75,2026-02-04 11:00:00
T000828,D0213,V0028,Hubballi,Bengaluru,48.0,7620,Fastest,Clear,Low,5.46,13.1,578.76,2026-02-04 12:00:00
T000829,D0218,V0045,Mangaluru,Hassan,71.9,7792,Eco,Cloudy,Medium,9.58,17.6,718.5,2026-02-04 13:00:00
T000830,D0118,V0189,Mysuru,Belagavi,211.9,9241,Fastest,Cloudy,Low,35.3,70.42,2647.5,2026-02-04 14:00:00
T000831,D0276,V0142,Hassan,Belagavi,61.7,1869,Eco,Clear,Low,4.5,0.66,40.5,2026-02-04 15:00:00
T000832,D0076,V0160,Hassan,Mysuru,284.9,7747,Fastest,Clear,High,26.55,51.43,1991.25,2026-02-04 16:00:00
T000833,D0016,V0022,Bengaluru,Belagavi,29.0,5783,Fastest,Clear,High,2.87,7.84,272.65,2026-02-04 17:00:00
T000834,D0077,V0091,Mangaluru,Bengaluru,279.9,5625,Eco,Clear,High,29.55,4.34,265.95,2026-02-04 18:00:00
T000835,D0268,V0197,Mandya,Mangaluru,240.5,1755,Fastest,Rain,Medium,17.9,48.45,1700.5,2026-02-04 19:00:00
T000836,D0194,V0089,Bengaluru,Mysuru,217.7,6094,Fastest,Rain,Low,22.15,3.32,199.35,2026-02-04 20:00:00
T000837,D0159,V0044,Tumakuru,Mangaluru,95.2,9950,Eco,Clear,Medium,7.59,1.15,68.31,2026-02-04 21:00:00
T000838,D0034,V0016,Belagavi,Tumakuru,137.2,4887,Fastest,Cloudy,Low,25.55,3.85,229.95,2026-02-04 22:00:00
T000839,D0451,V0064,Tumakuru,Belagavi,232.4,8948,Fastest,Fog,Medium,22.49,61.72,2136.55,2026-02-04 23:00:00
T000840,D0153,V0041,Hubballi,Tumakuru,243.7,839,Fastest,Rain,Medium,27.72,64.13,2938.32,2026-02-05 00:00:00
T000841,D0485,V0162,Tumakuru,Bengaluru,172.4,6887,Fastest,Fog,Medium,42.78,6.4,385.02,2026-02-05 01:00:00
T000842,D0044,V0121,Mandya,Hassan,83.3,6681,Eco,Clear,High,8.68,23.77,824.6,2026-02-05 02:00:00
T000843,D0170,V0186,Mysuru,Hassan,99.7,2699,Eco,Cloudy,Medium,8.82,16.95,661.5,2026-02-05 03:00:00
T000844,D0132,V0151,Hassan,Mysuru,340.0,5662,Shortest,Cloudy,High,29.83,4.54,268.47,2026-02-05 04:00:00
T000845,D0047,V0162,Mysuru,Mangaluru,35.9,3743,Eco,Cloudy,High,7.59,1.12,68.31,2026-02-05 05:00:00
T000846,D0492,V0129,Belagavi,Hubballi,337.4,7171,Shortest,Clear,Medium,45.32,84.31,3399.0,2026-02-05 06:00:00
T000847,D0353,V0097,Hubballi,Bengaluru,201.4,5969,Eco,Clear,Low,35.76,81.67,3790.56,2026-02-05 07:00:00
T000848,D0040,V0080,Hassan,Tumakuru,141.4,1661,Fastest,Cloudy,Low,8.78,1.3,79.02,2026-02-05 08:00:00
T000849,D0088,V0186,Mangaluru,Belagavi,28.7,3083,Fastest,Fog,Low,2.44,4.71,183.0,2026-02-05 09:00:00
T000850,D0275,V0105,Bengaluru,Hubballi,266.2,1202,Eco,Cloudy,High,23.17,3.54,208.53,2026-02-05 10:00:00
T000851,D0484,V0050,Mysuru,Bengaluru,266.3,1407,Shortest,Clear,Low,16.42,31.1,1231.5,2026-02-05 11:00:00
T000852,D0131,V0088,Mysuru,Hassan,330.3,6329,Fastest,Cloudy,Low,51.34,141.53,4877.3,2026-02-05 12:00:00
T000853,D0384,V0011,Mandya,Mangaluru,89.6,2397,Fastest,Rain,Medium,10.7,20.89,802.5,2026-02-05 13:00:00
T000854,D0371,V0032,Mandya,Tumakuru,35.2,1374,Fastest,Rain,High,4.57,0.69,41.13,2026-02-05 14:00:00
T000855,D0232,V0066,Mysuru,Belagavi,115.5,3213,Eco,Clear,High,10.56,1.56,95.04,2026-02-05 15:00:00
T000856,D0197,V0164,Belagavi,Bengaluru,313.4,9818,Fastest,Rain,High,40.6,6.28,365.4,2026-02-05 16:00:00
T000857,D0398,V0111,Mandya,Belagavi,277.5,7122,Shortest,Rain,Low,37.08,85.55,3930.48,2026-02-05 17:00:00
T000858,D0384,V0056,Belagavi,Hubballi,157.8,5570,Shortest,Fog,Low,20.94,56.26,1989.3,2026-02-05 18:00:00
T000859,D0460,V0089,Mandya,Hubballi,316.0,7176,Shortest,Rain,Low,31.22,4.65,280.98,2026-02-05 19:00:00
T000860,D0339,V0069,Mandya,Tumakuru,214.9,2031,Shortest,Cloudy,Medium,40.28,75.17,3021.0,2026-02-05 20:00:00
T000861,D0414,V0136,Hubballi,Bengaluru,241.8,5639,Shortest,Cloudy,Low,20.2,2.94,181.8,2026-02-05 21:00:00
